TripID,MonitorID,PurposeCode,PurposeJP,PurposeENG,DepartureTime,ArrivalTime,TripDurationSec,ODDistanceM,LatitudeO,LongitudeO,DistrictCodeO,DistrictNameO,Zone4codeO,Zone4nameO,Zone5codeO,Zone5nameO,LatitudeD,LongitudeD,DistrictCodeD,DistrictNameD,Zone4codeD,Zone4nameD,Zone5codeD,Zone5nameD,Age,Gender,Male,HomeLocation,MainModeCode,MainModeJP,MainModeENG,ChoiceTime,ModeAvailableCar,DistanceCar,TimeCar,ModeAvailableTrain,TimeTrain,FareTrain,DepartureStation,ArrivalStation,NumberChanges,AccessDistanceTrain,AccessTimeTrain,EgressDistanceTrain,EgressTimeTrain,TotalTimeTrain,ModeAvailableBike,DistanceBike,TimeBike,ModeAvailableWalk,DistanceWalk,TimeWalk,ModeAvailableBus,DistanceBus,TimeBus,FareBus,AcessDistanceBus,AccessTimeBus,EgressDistanceBus,EgressTimeBus,TotalTimeBus
257152,yd008,300,帰社,Return to Office,2009/11/18 14:03:59,2009/11/18 14:50:18,2779,1761.7307361759,35.43860621,139.645409,104,中区,1003017,山手,100301702,石川町,35.4301358,139.6618456,104,中区,1003010,本牧,100301003,本牧町Ａ,0,女,0,神奈川県横浜市中区,410,自転車,Bicycle,10.2,1,2017,6.7,1,27,340,石川町,元町・中華街,1,318,3.9,2046,24.9,55.8,1,2030,10.2,1,2030,23.9,1,1.83,8,210,186,2.8,248,3.7,14.5
257591,yd028,200,帰宅,Return Home,2009/11/22 19:07:12,2009/11/22 19:23:02,950,963.48332521674,35.46454846,139.5321984,112,旭区,1005118,二俣川,100511802,二俣川一丁目,35.46092752,139.5418651,112,旭区,1005105,万騎が原,100510501,南本宿町Ａ,37,男,1,神奈川県横浜市旭区,420,徒歩,Walk,16.1,1,2053,5.8,0,0,0,0,0,0,0,0,0,0,0,1,1292,6.5,1,1292,16.1,0,0,0,0,0,0,0,0,0
256064,yd020,500,買い物,Shopping,2009/11/06 16:17:22,2009/11/06 17:56:31,5949,904.800806758026,35.66070917,139.7089989,,,,,,,35.66125633,139.6990049,,,,,,,0,女,0,神奈川県横浜市神奈川区,420,徒歩,Walk,14.9,1,1279,7,1,4,160,表参道,代々木公園,0,715,8.6,1410,16.9,29.5,1,1242,6.2,1,1242,14.9,0,0,0,0,0,0,0,0,0
256094,yd005,200,帰宅,Return Home,2009/11/06 21:50:47,2009/11/06 22:33:25,2558,7930.24904248087,35.46522981,139.6252173,103,西区,1002001,高島,100200102,高島二丁目,35.42410616,139.5536775,110,戸塚区,1009034,柏尾,100903403,前田町,28,男,1,神奈川県横浜市戸塚区,200,鉄道,Rail,27,1,10907,19.5,1,7,160,横浜,東戸塚,0,497,5.9,1103,14.1,27,1,9447,47.2,1,9447,117.6,0,0,0,0,0,0,0,0,0
255621,yd018,999,その他,Other,2009/11/01 15:30:39,2009/11/01 15:36:38,359,945.961564004421,35.48884928,139.6361393,102,神奈川区,1001014,浦島丘,100101403,白幡仲町,35.49735726,139.636016,109,港北区,1008044,菊名南,100804401,菊名二丁目,54,男,1,神奈川県横浜市神奈川区,100,自動車,Car,6.9,1,1658,6.9,1,2,120,白楽,妙蓮寺,0,1154,13.8,363,4.6,20.4,1,1195,6,1,1195,15,1,0.68,2,210,252,3.8,425,6.4,12.2
257070,yd017,500,買い物,Shopping,2009/11/17 19:27:46,2009/11/17 20:18:43,3057,12630.0954012339,35.3262377,139.6491963,201,横須賀市,2010104,夏島,201010401,夏島町,35.43947518,139.660365,104,中区,1003004,新山下,100300402,新山下二丁目,47,男,1,神奈川県横浜市中区,100,自動車,Car,46,1,22218,46,1,50,700,野島公園,元町・中華街,2,4246,51.6,1301,15.6,117.2,1,20267,101.3,1,20267,251.3,0,0,0,0,0,0,0,0,0
255643,yd026,500,買い物,Shopping,2009/11/01 17:15:38,2009/11/01 17:20:37,299,2059.70469180519,35.46127621,139.3832392,215,海老名市,2150101,下今泉,215010105,下今泉一丁目,35.46086855,139.3604994,212,厚木市,2120304,妻田,212030412,妻田東３,33,男,1,神奈川県海老名市,100,自動車,Car,13.1,1,3319,13.1,1,3,120,海老名,本厚木,0,1450,17.5,2647,32.3,52.8,1,3319,16.6,1,3319,40.7,0,0,0,0,0,0,0,0,0
255485,yd008,999,その他,Other,2009/10/31 10:59:15,2009/10/31 11:19:06,1191,758.218017585001,35.4327268,139.6490193,104,中区,1003016,本郷,100301602,麦田町,35.43898708,139.6456987,104,中区,1003017,山手,100301701,元町,0,女,0,神奈川県横浜市中区,410,自転車,Bicycle,4.1,1,1735,6.9,0,0,0,0,0,0,0,0,0,0,0,1,821,4.1,1,821,10.3,1,0.81,2,210,201,3,208,3.1,8.1
256247,yd023,800,散歩･回遊,Leisure Walk,2009/11/08 18:25:13,2009/11/08 18:54:10,1737,36.8986420420468,35.46014967,139.5175588,112,旭区,1005103,中希望ヶ丘,100510301,中希望が丘,35.4598761,139.5173281,112,旭区,1005103,中希望ヶ丘,100510301,中希望が丘,45,男,1,神奈川県横浜市旭区,420,徒歩,Walk,10,1,809,5.1,0,0,0,0,0,0,0,0,0,0,0,1,762,3.8,1,762,10,0,0,0,0,0,0,0,0,0
255959,yd021,200,帰宅,Return Home,2009/11/05 17:50:03,2009/11/05 19:25:20,5717,24353.2086125387,35.44421735,139.6360267,104,中区,1003002,関内,100300216,港町,35.32570668,139.4100666,207,茅ヶ崎市,2070202,東海岸北,207020202,東海岸北二丁目,46,男,1,神奈川県茅ヶ崎市,200,鉄道,Rail,55.2,1,30515,53.2,1,35,570,桜木町,茅ヶ崎,1,877,10.5,801,9.7,55.2,1,27449,137.2,1,27449,340.3,0,0,0,0,0,0,0,0,0
256664,yd003,200,帰宅,Return Home,2009/11/13 17:40:45,2009/11/13 18:59:34,4729,23455.3349652757,35.32908624,139.6403397,201,横須賀市,2010104,夏島,201010401,夏島町,35.53572895,139.6925247,132,幸区,1300201,幸町,130020112,中幸町４丁目,36,男,1,神奈川県川崎市幸区,100,自動車,Car,56.3,1,30379,56.3,1,53,710,野島公園,矢向,3,893,10.6,1352,16.8,80.4,1,28952,144.8,1,28952,358.2,0,0,0,0,0,0,0,0,0
256717,yd027,500,買い物,Shopping,2009/11/14 11:42:58,2009/11/14 12:05:15,1337,716.282333026354,35.6295097,139.680428,,,,,,,35.62905909,139.6883351,,,,,,,38,男,1,東京都世田谷区,420,徒歩,Walk,9.3,1,812,4.5,0,0,0,0,0,0,0,0,0,0,0,1,771,3.9,1,771,9.3,0,0,0,0,0,0,0,0,0
255517,yd017,200,帰宅,Return Home,2009/10/31 14:30:17,2009/10/31 14:56:05,1548,1130.1669914228,35.43982923,139.6596998,104,中区,1003004,新山下,100300402,新山下二丁目,35.4355056,139.6484078,104,中区,1003017,山手,100301703,山手町,47,男,1,神奈川県横浜市中区,420,徒歩,Walk,21.3,1,2695,11.3,1,21,340,元町・中華街,石川町,1,1231,15.4,973,11.7,48.1,1,1729,8.6,1,1729,21.3,0,0,0,0,0,0,0,0,0
256649,yd023,400,業務,Work,2009/11/13 13:01:21,2009/11/13 13:28:33,1632,2900.6040125117,35.44416907,139.6372551,104,中区,1003002,関内,100300215,真砂町,35.43146614,139.609285,105,南区,1004009,井土ヶ谷下,100400901,花之木町,45,男,1,神奈川県横浜市旭区,200,鉄道,Rail,42.5,1,3232,8.3,1,20,330,馬車道,井土ヶ谷,1,913,10.9,944,11.6,42.5,1,3059,15.3,1,3059,37.8,0,0,0,0,0,0,0,0,0
256330,yd021,200,帰宅,Return Home,2009/11/09 17:40:12,2009/11/09 19:16:43,5791,24288.0106091254,35.44267781,139.6361554,104,中区,1003018,寿,100301801,万代町,35.32573887,139.4098199,207,茅ヶ崎市,2070202,東海岸北,207020202,東海岸北二丁目,46,男,1,神奈川県茅ヶ崎市,200,鉄道,Rail,54,1,30287,53.5,1,38,570,関内,茅ヶ崎,1,516,6.2,814,9.8,54,1,27359,136.8,1,27359,339.1,0,0,0,0,0,0,0,0,0
256394,yd005,400,業務,Work,2009/11/10 08:47:11,2009/11/10 09:23:22,2171,7941.12709834244,35.42411686,139.5535058,110,戸塚区,1009034,柏尾,100903403,前田町,35.46518692,139.6252388,103,西区,1002001,高島,100200102,高島二丁目,28,男,1,神奈川県横浜市戸塚区,200,鉄道,Rail,28.7,1,11437,21.2,1,8,160,東戸塚,横浜,0,1115,14.6,512,6.1,28.7,1,9517,47.6,1,9517,117,0,0,0,0,0,0,0,0,0
255537,yd002,200,帰宅,Return Home,2009/10/31 16:35:37,2009/10/31 16:58:22,1365,1336.85186568881,35.45959718,139.6291388,103,西区,1002002,みなとみらい,100200207,みなとみらい四丁目,35.44940474,139.6213067,103,西区,1002004,西戸部,100200401,西戸部町,44,男,1,神奈川県横浜市西区,420,徒歩,Walk,20.8,1,2116,12.5,1,9,290,新高島,戸部,1,511,6.2,1049,12.6,27.8,1,1725,8.6,1,1725,20.8,0,0,0,0,0,0,0,0,0
257450,yd008,999,その他,Other,2009/11/21 09:46:01,2009/11/21 10:00:46,885,825.028711410527,35.42570481,139.6519375,104,中区,1003012,西之谷,100301201,本牧緑ケ丘,35.4327965,139.6492553,104,中区,1003016,本郷,100301602,麦田町,0,女,0,神奈川県横浜市中区,410,自転車,Bicycle,5.4,1,1239,8.2,1,2,130,山手,石川町,0,745,8.7,1155,14.2,24.9,1,1085,5.4,1,1085,13,1,0.22,1,210,406,6.1,210,3.2,10.3
255446,yd027,600,食事,Meal,2009/10/30 20:04:25,2009/10/30 20:11:47,442,526.662567677961,35.63089914,139.679575,,,,,,,35.62902693,139.6849287,,,,,,,38,男,1,東京都世田谷区,420,徒歩,Walk,7.9,1,710,7,0,0,0,0,0,0,0,0,0,0,0,1,611,3.1,1,611,7.9,0,0,0,0,0,0,0,0,0
255866,yd029,400,業務,Work,2009/11/04 14:20:46,2009/11/04 14:40:36,1190,673.170484006739,35.48744925,139.6261561,102,神奈川区,1001017,六角橋,100101701,六角橋一丁目,35.48533566,139.6191877,102,神奈川区,1001018,栗田谷,100101804,六角橋四丁目,50,女,0,神奈川県横浜市中区,420,徒歩,Walk,11,1,1075,5.8,1,26,430,白楽,岸根公園,2,383,5.2,1381,17.2,48.4,1,830,4.2,1,830,11,1,0.28,1,210,423,6.3,318,4.8,12.1
257273,yd013,200,帰宅,Return Home,2009/11/19 15:11:54,2009/11/19 16:02:40,3046,1781.85868280474,35.45618004,139.6341652,103,西区,1002002,みなとみらい,100200205,みなとみらい二丁目,35.45954884,139.6149285,103,西区,1002008,岡野,100200801,西平沼町,0,女,0,神奈川県横浜市西区,200,鉄道,Rail,23.1,1,2722,10.2,1,14,300,みなとみらい,平沼橋,1,601,7.2,155,1.9,23.1,1,2371,11.9,1,2371,28.9,0,0,0,0,0,0,0,0,0
255329,yd023,999,その他,Other,2009/10/29 18:32:02,2009/10/29 19:04:47,1965,47.9245273908754,35.46002628,139.5170385,112,旭区,1005103,中希望ヶ丘,100510301,中希望が丘,35.45967762,139.5173497,112,旭区,1005103,中希望ヶ丘,100510301,中希望が丘,45,男,1,神奈川県横浜市旭区,100,自動車,Car,4.9,1,760,4.9,0,0,0,0,0,0,0,0,0,0,0,1,651,3.3,1,651,8.7,0,0,0,0,0,0,0,0,0
257403,yd028,500,買い物,Shopping,2009/11/20 18:53:11,2009/11/20 19:38:29,2718,3212.99179272251,35.44315522,139.6451891,104,中区,1003003,山下,100300301,山下町,35.46498838,139.621945,103,西区,1002001,高島,100200102,高島二丁目,37,男,1,神奈川県横浜市旭区,200,鉄道,Rail,16.8,1,3723,13.8,1,6,200,日本大通り,横浜,0,611,7.3,291,3.5,16.8,1,3743,18.7,1,3743,44.8,1,3.14,20,210,135,2,218,3.3,25.3
257903,yd013,999,その他,Other,2009/11/26 13:17:46,2009/11/26 13:39:51,1325,1578.08118932358,35.456298,139.6329797,103,西区,1002002,みなとみらい,100200205,みなとみらい二丁目,35.46665669,139.6210653,103,西区,1002006,北幸,100200601,南幸一丁目,0,女,0,神奈川県横浜市西区,410,自転車,Bicycle,9.8,1,3069,12.9,1,3,180,みなとみらい,横浜,0,233,2.8,214,2.6,8.4,1,1968,9.8,1,1968,23.6,0,0,0,0,0,0,0,0,0
257717,yd008,700,娯楽,Leisure,2009/11/24 13:22:52,2009/11/24 13:37:26,874,734.070065954323,35.4301948,139.6619958,104,中区,1003010,本牧,100301003,本牧町Ａ,35.42453528,139.6661693,104,中区,1003011,新本牧,100301111,本牧原Ｂ,0,女,0,神奈川県横浜市中区,410,自転車,Bicycle,4.1,1,876,3.5,1,24,340,元町・中華街,山手,1,2056,25.8,2708,32.8,82.6,1,817,4.1,1,817,10.4,1,0.82,3,210,422,6.3,196,2.9,12.2
255416,yd023,200,帰宅,Return Home,2009/10/30 17:39:44,2009/10/30 18:32:12,3148,10895.3246098993,35.44475919,139.6361769,104,中区,1003002,関内,100300215,真砂町,35.45964542,139.5172692,112,旭区,1005103,中希望ヶ丘,100510301,中希望が丘,45,男,1,神奈川県横浜市旭区,200,鉄道,Rail,37.7,1,15156,31.9,1,21,420,桜木町,希望ヶ丘,1,865,10.4,474,6.3,37.7,1,12627,63.1,1,12627,158.5,0,0,0,0,0,0,0,0,0
257777,yd025,400,業務,Work,2009/11/25 07:35:10,2009/11/25 08:24:26,2956,10442.3626058078,35.36648693,139.5713855,115,栄区,1009248,上郷,100924801,上郷町Ａ,35.44398668,139.636488,104,中区,1003002,関内,100300216,港町,39,女,0,神奈川県横浜市栄区,200,鉄道,Rail,39.1,1,13787,35.8,1,18,210,港南台,関内,0,1354,17.2,324,3.9,39.1,1,11538,57.7,1,11538,142.6,0,0,0,0,0,0,0,0,0
255495,yd002,200,帰宅,Return Home,2009/10/31 12:02:51,2009/10/31 12:38:49,2158,9879.41160398124,35.36303763,139.6472758,108,金沢区,1007011,幸浦南,100701101,幸浦二丁目,35.44936724,139.6214355,103,西区,1002004,西戸部,100200401,西戸部町,44,男,1,神奈川県横浜市西区,100,自動車,Car,30.7,1,13701,30.7,1,42,590,並木中央,戸部,2,742,9.2,1057,12.6,63.8,1,11966,59.8,1,11966,148.9,0,0,0,0,0,0,0,0,0
257401,yd017,200,帰宅,Return Home,2009/11/20 18:47:29,2009/11/20 19:44:32,3423,12376.2204354575,35.32458549,139.6500654,201,横須賀市,2010104,夏島,201010401,夏島町,35.43589715,139.6484453,104,中区,1003017,山手,100301703,山手町,47,男,1,神奈川県横浜市中区,100,自動車,Car,41.6,1,20567,41.6,1,41,650,野島公園,石川町,2,3732,45.5,972,11.7,98.2,1,18338,91.7,1,18338,227.7,0,0,0,0,0,0,0,0,0
256733,yd018,999,その他,Other,2009/11/14 14:14:05,2009/11/14 15:23:03,4138,29723.0919680425,35.48437004,139.6410477,102,神奈川区,1001014,浦島丘,100101404,浦島丘,35.73189504,139.7653091,,,,,,,54,男,1,神奈川県横浜市神奈川区,200,鉄道,Rail,70.3,1,33573,64.1,1,51,750,神奈川新町,田端,2,731,9.7,797,9.6,70.3,1,32469,162.3,1,32469,401.1,0,0,0,0,0,0,0,0,0
255939,yd013,200,帰宅,Return Home,2009/11/05 15:07:02,2009/11/05 16:11:23,3861,1784.20329036044,35.45607813,139.6334196,103,西区,1002002,みなとみらい,100200205,みなとみらい二丁目,35.45956492,139.6141881,103,西区,1002008,岡野,100200801,西平沼町,0,女,0,神奈川県横浜市西区,410,自転車,Bicycle,12.2,1,2707,10.6,1,14,300,みなとみらい,平沼橋,1,509,6.1,325,3.9,24,1,2447,12.2,1,2447,29.8,0,0,0,0,0,0,0,0,0
257891,yd023,400,業務,Work,2009/11/26 09:38:11,2009/11/26 09:58:09,1198,543.20449722223,35.44459822,139.6369386,104,中区,1003002,関内,100300215,真砂町,35.44753789,139.6417291,104,中区,1003002,関内,100300207,本町,45,男,1,神奈川県横浜市旭区,420,徒歩,Walk,8.4,1,1031,4.4,0,0,0,0,0,0,0,0,0,0,0,1,694,3.5,1,694,8.4,1,0.74,1,210,215,3.2,240,3.6,7.8
255764,yd018,999,その他,Other,2009/11/02 23:35:01,2009/11/02 23:46:57,716,2824.53666316369,35.48803927,139.6362949,102,神奈川区,1001014,浦島丘,100101403,白幡仲町,35.46622762,139.6202982,103,西区,1002006,北幸,100200601,南幸一丁目,54,男,1,神奈川県横浜市神奈川区,100,自動車,Car,10.7,1,3511,10.7,1,4,120,白楽,横浜,0,1084,13.5,236,2.9,20.4,1,3342,16.7,1,3342,41.2,0,0,0,0,0,0,0,0,0
256686,yd020,700,娯楽,Leisure,2009/11/13 20:55:59,2009/11/13 21:35:06,2347,3119.38557306749,35.48944476,139.6272666,102,神奈川区,1001016,白楽,100101603,白楽,35.46138886,139.6276582,103,西区,1002001,高島,100200101,みなとみらい五丁目Ｂ,0,女,0,神奈川県横浜市神奈川区,200,鉄道,Rail,19,1,4031,13.1,1,4,120,白楽,横浜,0,155,2.1,1078,12.9,19,1,3535,17.7,1,3535,43.5,0,0,0,0,0,0,0,0,0
257866,yd010,100,出勤,Commute,2009/11/26 06:45:15,2009/11/26 09:21:37,9382,37138.5235527896,35.25655926,139.6729178,201,横須賀市,2010407,公郷,201040703,公郷３丁目,35.4267884,139.3205667,212,厚木市,2120802,岡津古久,212080201,日産テクニカル１,36,男,1,神奈川県横須賀市,100,自動車,Car,104.7,1,49672,104.7,1,85,1140,衣笠,愛甲石田,3,1372,17.2,2769,35,137.2,1,43241,216.2,1,43241,538.4,0,0,0,0,0,0,0,0,0
257672,yd027,200,帰宅,Return Home,2009/11/24 00:06:30,2009/11/24 00:28:40,1330,7362.67092970224,35.69107711,139.7139878,,,,,,,35.63097954,139.6797467,,,,,,,38,男,1,東京都世田谷区,500,自動車,Car,28.8,1,9457,28.8,1,29,310,東新宿,学芸大学,1,1363,16.5,626,7.6,53.1,1,8406,42,1,8406,101.9,0,0,0,0,0,0,0,0,0
257835,yd026,200,帰宅,Return Home,2009/11/25 19:06:00,2009/11/25 20:18:23,4343,22981.8690852404,35.44334836,139.6371693,104,中区,1003002,関内,100300216,港町,35.46092756,139.3843281,215,海老名市,2150101,下今泉,215010105,下今泉一丁目,33,男,1,神奈川県海老名市,200,鉄道,Rail,62.5,1,29954,58.4,1,41,500,関内,海老名,1,416,5,1321,16.5,62.5,1,26069,130.3,1,26069,323.5,0,0,0,0,0,0,0,0,0
257084,yd027,200,帰宅,Return Home,2009/11/17 21:48:15,2009/11/17 22:00:20,725,997.553404932584,35.62245548,139.6816886,,,,,,,35.63138731,139.6806372,,,,,,,38,男,1,東京都世田谷区,410,自転車,Bicycle,6.4,1,1394,8.4,0,0,0,0,0,0,0,0,0,0,0,1,1275,6.4,1,1275,15.5,0,0,0,0,0,0,0,0,0
256630,yd004,100,出勤,Commute,2009/11/13 07:26:42,2009/11/13 08:55:51,5349,19174.586691206,35.441798,139.5268769,116,泉区,1009326,岡津北,100932606,緑園四丁目,35.44617534,139.3152452,212,厚木市,2120601,森の里東,212060103,青山２,36,男,1,神奈川県横浜市泉区,100,自動車,Car,62.2,1,31438,62.2,1,49,420,緑園都市,愛甲石田,2,727,8.2,5144,66.7,123.9,1,22032,110.2,1,22032,279,0,0,0,0,0,0,0,0,0
256065,yd014,200,帰宅,Return Home,2009/11/06 16:17:35,2009/11/06 17:17:29,3594,17091.9504180959,35.6069953,139.6684492,,,,,,,35.45933968,139.6158457,103,西区,1002008,岡野,100200801,西平沼町,0,男,1,神奈川県横浜市西区,200,鉄道,Rail,36.7,1,21517,42.5,1,35,380,自由が丘,平沼橋,1,60,0.7,84,1,36.7,1,19040,95.2,1,19040,235.8,0,0,0,0,0,0,0,0,0
255869,yd013,200,帰宅,Return Home,2009/11/04 15:09:05,2009/11/04 15:36:13,1628,1736.8493546471,35.45810582,139.6335,103,西区,1002002,みなとみらい,100200206,みなとみらい三丁目,35.45959713,139.6144081,103,西区,1002008,岡野,100200801,西平沼町,0,女,0,神奈川県横浜市西区,410,自転車,Bicycle,11.5,1,4004,12.4,1,12,300,新高島,平沼橋,1,904,10.8,313,3.8,26.6,1,2295,11.5,1,2295,27.7,0,0,0,0,0,0,0,0,0
256067,yd028,400,業務,Work,2009/11/06 16:48:00,2009/11/06 18:16:37,5317,27453.0214987558,35.44266703,139.6367669,104,中区,1003018,寿,100301802,不老町,35.67267715,139.7471882,,,,,,,37,男,1,神奈川県横浜市旭区,200,鉄道,Rail,60.9,1,30723,53.1,1,48,610,関内,国会議事堂前,3,531,6.4,538,6.5,60.9,1,30437,152.2,1,30437,376.4,1,5.83,27,210,166,2.5,326,4.9,34.4
257533,yd017,999,その他,Other,2009/11/22 07:38:31,2009/11/22 07:47:24,533,666.55049403721,35.4355163,139.6484453,104,中区,1003017,山手,100301703,山手町,35.43905681,139.6425069,104,中区,1003018,寿,100301807,吉浜町,47,男,1,神奈川県横浜市中区,100,自動車,Car,8.6,1,1344,8.6,1,2,130,石川町,関内,0,973,11.7,1232,14.7,28.4,1,983,4.9,1,983,11.8,1,0.29,2,210,252,3.8,43,0.6,6.4
255710,yd002,800,散歩･回遊,Leisure Walk,2009/11/02 12:55:04,2009/11/02 15:22:15,8831,36857.7897594852,35.64727671,140.0359172,,,,,,,35.63527648,139.6282483,,,,,,,44,男,1,神奈川県横浜市西区,200,鉄道,Rail,116.5,1,46462,99.9,1,87,880,海浜幕張,千歳船橋,3,738,9,1678,20.5,116.5,1,43620,218.1,1,43620,534.4,0,0,0,0,0,0,0,0,0
256766,yd013,200,帰宅,Return Home,2009/11/14 18:38:21,2009/11/14 19:24:48,2787,198.58205819578,35.45911968,139.6145958,103,西区,1002008,岡野,100200801,西平沼町,35.46084708,139.6140379,103,西区,1002008,岡野,100200803,岡野二丁目,0,女,0,神奈川県横浜市西区,100,自動車,Car,3.7,1,336,3.7,0,0,0,0,0,0,0,0,0,0,0,1,159,0.8,1,159,2.1,1,0.4,1,210,184,2.8,149,2.2,6
255580,yd029,800,散歩･回遊,Leisure Walk,2009/11/01 11:02:29,2009/11/01 12:40:08,5859,2580.3621903749,35.43079554,139.6623498,104,中区,1003010,本牧,100301003,本牧町Ａ,35.44828895,139.6436281,104,中区,1003002,関内,100300204,海岸通,50,女,0,神奈川県横浜市中区,240,バス,Bus,19.1,1,3324,8.8,1,2,180,元町・中華街,馬車道,0,1986,24.8,830,10,36.8,1,3050,15.3,1,3050,37.2,1,2.71,11,210,349,5.2,191,2.9,19.1
256734,yd008,500,買い物,Shopping,2009/11/14 14:18:17,2009/11/14 14:33:17,900,1719.36876493473,35.42554922,139.6519,104,中区,1003012,西之谷,100301201,本牧緑ケ丘,35.43800539,139.6631491,104,中区,1003004,新山下,100300403,新山下三丁目,0,女,0,神奈川県横浜市中区,100,自動車,Car,12.2,1,2222,12.2,1,19,210,山手,元町・中華街,0,762,8.9,1592,19.2,47.1,1,2114,10.6,1,2114,26.7,0,0,0,0,0,0,0,0,0
256008,yd021,100,出勤,Commute,2009/11/06 06:55:20,2009/11/06 07:58:01,3761,24433.7540923745,35.32552959,139.4095249,207,茅ヶ崎市,2070202,東海岸北,207020202,東海岸北二丁目,35.44419586,139.6364183,104,中区,1003002,関内,100300216,港町,46,男,1,神奈川県茅ヶ崎市,200,鉄道,Rail,60.7,1,30764,55.3,1,41,660,茅ヶ崎,馬車道,1,782,9.7,835,10,60.7,1,27684,138.4,1,27684,342.6,0,0,0,0,0,0,0,0,0
257500,yd027,200,帰宅,Return Home,2009/11/21 16:00:13,2009/11/21 16:08:33,500,516.864931809347,35.62872657,139.6850574,,,,,,,35.63113513,139.6801651,,,,,,,38,男,1,東京都世田谷区,420,徒歩,Walk,8,1,880,6.2,0,0,0,0,0,0,0,0,0,0,0,1,671,3.4,1,671,8,0,0,0,0,0,0,0,0,0
256007,yd026,100,出勤,Commute,2009/11/06 06:49:04,2009/11/06 07:57:08,4084,23266.5496282502,35.45593864,139.3811578,215,海老名市,1009248,上郷,215010509,上郷一丁目,35.44362724,139.6376092,104,中区,1003002,関内,100300216,港町,33,男,1,神奈川県海老名市,200,鉄道,Rail,63.8,1,30357,57.8,1,44,430,海老名,関内,1,1187,14.6,428,5.2,63.8,1,26716,133.6,1,26716,330.9,0,0,0,0,0,0,0,0,0
256654,yd023,300,帰社,Return to Office,2009/11/13 14:27:36,2009/11/13 14:45:06,1050,2939.13261939014,35.43130516,139.6092099,105,南区,1004009,井土ヶ谷下,100400901,花之木町,35.44442655,139.6373785,104,中区,1003002,関内,100300215,真砂町,45,男,1,神奈川県横浜市旭区,200,鉄道,Rail,46.1,1,3316,8,1,23,330,井土ヶ谷,馬車道,1,953,12.4,897,10.7,46.1,1,3187,15.9,1,3187,39.1,1,3.96,21,210,286,4.3,249,3.7,29
258008,yd030,200,帰宅,Return Home,2009/11/27 16:20:32,2009/11/27 16:57:22,2210,1335.98151440968,35.53381926,139.4354349,209,相模原市,2090505,相模大野,209050508,山野上原,35.53532664,139.4207848,209,相模原市,2090407,若松,209040706,若松６丁目,39,男,1,神奈川県相模原市,410,自転車,Bicycle,7.3,1,1461,7.5,1,13,250,相模大野,古淵,1,474,5.7,2814,34.2,52.9,1,1464,7.3,1,1464,18.1,0,0,0,0,0,0,0,0,0
257297,yd014,200,帰宅,Return Home,2009/11/19 19:31:59,2009/11/19 20:14:12,2533,1890.80239242328,35.59813863,139.6502852,,,,,,,35.60658755,139.6684384,,,,,,,0,男,1,神奈川県横浜市西区,200,鉄道,Rail,24.6,1,2640,14.2,1,4,120,等々力,自由が丘,0,1449,19.1,124,1.5,24.6,1,2384,11.9,1,2384,31,0,0,0,0,0,0,0,0,0
257876,yd022,100,出勤,Commute,2009/11/26 07:28:08,2009/11/26 08:05:09,2221,10102.6930383662,35.40631774,139.5353365,110,戸塚区,1009029,矢部,100902901,矢部町Ａ,35.4438955,139.6368689,104,中区,1003002,関内,100300216,港町,37,男,1,神奈川県横浜市戸塚区,200,鉄道,Rail,36.9,1,14360,25.3,1,22,290,戸塚,関内,0,829,10.5,368,4.4,36.9,1,11816,59.1,1,11816,146.7,1,1.34,8,210,596,8.9,264,4,20.9
257074,yd014,200,帰宅,Return Home,2009/11/17 19:59:47,2009/11/17 20:17:49,1082,707.853260051134,35.46390477,139.6206791,103,西区,1002001,高島,100200102,高島二丁目,35.45936646,139.6151966,103,西区,1002008,岡野,100200801,西平沼町,0,男,1,神奈川県横浜市西区,420,徒歩,Walk,10.4,1,1073,5.7,1,1,140,横浜,平沼橋,0,280,3.5,119,1.5,6,1,861,4.3,1,861,10.4,1,0.4,2,210,329,4.9,178,2.7,9.6
256117,yd002,200,帰宅,Return Home,2009/11/07 10:31:28,2009/11/07 11:06:42,2114,14538.9481218833,35.31985939,139.620958,108,金沢区,1007027,六浦,100702701,六浦東一丁目,35.45059567,139.6247292,103,西区,1002003,紅葉ヶ丘,100200306,戸部町,44,男,1,神奈川県横浜市西区,100,自動車,Car,27.2,1,17169,27.2,1,30,270,六浦,戸部,1,1356,16.8,981,11.8,58.6,1,16456,82.3,1,16456,206.4,0,0,0,0,0,0,0,0,0
256029,yd028,400,業務,Work,2009/11/06 09:17:52,2009/11/06 09:26:19,507,1081.97331897476,35.44378824,139.6386177,104,中区,1003002,関内,100300214,尾上町,35.44351998,139.6505588,104,中区,1003003,山下,100300301,山下町,37,男,1,神奈川県横浜市旭区,410,自転車,Bicycle,6.7,1,1400,5.2,1,17,590,関内,日本大通り,2,449,5.4,937,11.2,33.6,1,1343,6.7,1,1343,16.1,1,1.06,6,210,116,1.7,238,3.6,11.3
